gbifid,datasetkey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonrank,scientific,countrycod,locality,publishing,decimallat,decimallon,coordinate,coordina_1,elevation,elevationa,depth,depthaccur,eventdate,day,month,year,taxonkey,specieskey,basisofrec,institutio,collection,catalognum,recordnumb,identified,license,rightshold,recordedby,typestatus,establishm,lastinterp,mediatype,issue,field_45
1228701839,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096294,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1990-08-01T02:00Z,1,8,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228701834,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096050,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.020650000000003,3.891100000000000,3769.000000000000000,,,,,,1978-08-21T01:00Z,21,8,1978,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:287,,,2018-02-04T05:40Z,,,
1228701821,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096020,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.837580000000003,4.242660000000000,3769.000000000000000,,,,,,1974-06-25T01:00Z,25,6,1974,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228701811,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096067,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1983-06-15T02:00Z,15,6,1983,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:959,,,2018-02-04T05:40Z,,,
1228701797,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096017,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1974-06-01T01:00Z,1,6,1974,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228701795,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096296,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.098660000000002,4.892370000000000,3769.000000000000000,,,,,,1990-08-02T02:00Z,2,8,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:RNFRNS,,,2018-02-04T05:40Z,,,
1228701775,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096055,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.018830000000001,4.104920000000000,3769.000000000000000,,,,,,1982-07-20T02:00Z,20,7,1982,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:1458,,,2018-02-04T05:40Z,,,
1228701769,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096012,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.837580000000003,4.242660000000000,3769.000000000000000,,,,,,1974-04-14T01:00Z,14,4,1974,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228701766,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096228,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.098660000000002,4.892370000000000,3769.000000000000000,,,,,,1989-07-13T02:00Z,13,7,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:RNFRNS,,,2018-02-04T05:40Z,,,
1228701757,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096018,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1974-06-01T01:00Z,1,6,1974,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228701601,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096168,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.137270000000001,5.251330000000000,3769.000000000000000,,,,,,1986-08-07T02:00Z,7,8,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:458,,,2018-02-04T05:40Z,,,
1228701533,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096160,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.274720000000002,5.114660000000000,3769.000000000000000,,,,,,1986-08-01T02:00Z,1,8,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:987,,,2018-02-04T05:40Z,,,
1228701383,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096150,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.054850000000002,4.819230000000000,3769.000000000000000,,,,,,1986-07-28T02:00Z,28,7,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:140,,,2018-02-04T05:40Z,,,
1228701374,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00095989,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.827860000000001,4.952390000000000,3769.000000000000000,,,,,,1964-05-02T01:00Z,2,5,1964,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:387,,,2018-02-04T05:40Z,,,
1228701362,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096285,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1990-07-27T02:00Z,27,7,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228701323,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096254,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.098660000000002,4.892370000000000,3769.000000000000000,,,,,,1989-08-28T02:00Z,28,8,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:RNFRNS,,,2018-02-04T05:40Z,,,
1228701320,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00095986,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.829030000000003,4.881440000000000,3769.000000000000000,,,,,,1962-06-26T01:00Z,26,6,1962,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:387,,,2018-02-04T05:40Z,,,
1228701289,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096270,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.007610000000000,4.959930000000000,3769.000000000000000,,,,,,1990-07-18T02:00Z,18,7,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:489,,,2018-02-04T05:40Z,,,
1228701285,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096207,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1988-08-11T02:00Z,11,8,1988,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228701131,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096066,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.844059999999999,3.177540000000000,3769.000000000000000,,,,,,1983-06-07T02:00Z,7,6,1983,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:876,,,2018-02-04T05:40Z,,,
1228701107,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096065,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.888719999999999,3.319880000000000,3769.000000000000000,,,,,,1983-06-04T02:00Z,4,6,1983,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:876,,,2018-02-04T05:40Z,,,
1228700979,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096231,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.924109999999999,4.529540000000000,3769.000000000000000,,,,,,1989-07-21T02:00Z,21,7,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:920,,,2018-02-04T05:40Z,,,
1228700952,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096211,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.877209999999998,4.670150000000000,3769.000000000000000,,,,,,1989-05-16T02:00Z,16,5,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:838,,,2018-02-04T05:40Z,,,
1228700947,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096274,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.964970000000001,4.815720000000000,3769.000000000000000,,,,,,1990-07-22T02:00Z,22,7,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:48,,,2018-02-04T05:40Z,,,
1228700518,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096266,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.922159999999998,4.671760000000000,3769.000000000000000,,,,,,1990-05-27T02:00Z,27,5,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:71,,,2018-02-04T05:40Z,,,
1228700371,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096313,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1990-09-17T02:00Z,17,9,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228700370,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096281,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.964970000000001,4.815720000000000,3769.000000000000000,,,,,,1990-07-26T02:00Z,26,7,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:489,,,2018-02-04T05:40Z,,,
1228700343,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096311,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1990-09-03T02:00Z,3,9,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228700289,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096114,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.129840000000002,5.608310000000000,3769.000000000000000,,,,,,1985-07-24T02:00Z,24,7,1985,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:934,,,2018-02-04T05:40Z,,,
1228700133,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096174,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.753619999999998,3.389840000000000,3769.000000000000000,,,,,,1986-08-16T02:00Z,16,8,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:233,,,2018-02-04T05:40Z,,,
1228700059,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096222,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.832270000000001,4.668550000000000,3769.000000000000000,,,,,,1989-06-14T02:00Z,14,6,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:838,,,2018-02-04T05:40Z,,,
1228699919,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096237,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.964970000000001,4.815720000000000,3769.000000000000000,,,,,,1989-07-27T02:00Z,27,7,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:489,,,2018-02-04T05:40Z,,,
1228699904,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096086,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.844059999999999,3.177540000000000,3769.000000000000000,,,,,,1983-08-09T02:00Z,9,8,1983,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:876,,,2018-02-04T05:40Z,,,
1228699835,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096233,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1989-07-21T02:00Z,21,7,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228699745,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096298,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.100879999999997,4.749620000000000,3769.000000000000000,,,,,,1990-08-05T02:00Z,5,8,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228699579,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096310,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.799100000000003,2.822620000000000,3769.000000000000000,,,,,,1990-09-02T02:00Z,2,9,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:638,,,2018-02-04T05:40Z,,,
1228699480,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096235,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.966059999999999,4.744550000000000,3769.000000000000000,,,,,,1989-07-26T02:00Z,26,7,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:489,,,2018-02-04T05:40Z,,,
1228699474,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096217,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1989-05-24T02:00Z,24,5,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228699466,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096293,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1990-07-30T02:00Z,30,7,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228699372,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096226,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1989-07-11T02:00Z,11,7,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228699361,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096279,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.055940000000000,4.747920000000000,3769.000000000000000,,,,,,1990-07-25T02:00Z,25,7,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:925,,,2018-02-04T05:40Z,,,
1228699266,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096249,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1989-08-20T02:00Z,20,8,1989,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228699233,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096152,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1986-07-29T02:00Z,29,7,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228699232,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096151,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1986-07-29T02:00Z,29,7,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228699157,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096083,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1983-08-04T02:00Z,4,8,1983,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228699150,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00095996,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.194699999999997,4.466920000000000,3769.000000000000000,,,,,,1969-10-10T01:00Z,10,10,1969,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:1367,,,2018-02-04T05:40Z,,,
1228699142,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096284,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.878210000000003,4.599110000000000,3769.000000000000000,,,,,,1990-07-27T02:00Z,27,7,1990,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:71,,,2018-02-04T05:40Z,,,
1228699067,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096173,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.274720000000002,5.114660000000000,3769.000000000000000,,,,,,1986-08-12T02:00Z,12,8,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:987,,,2018-02-04T05:40Z,,,
1228699020,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096110,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.189670000000000,4.824540000000000,3769.000000000000000,,,,,,1985-05-01T02:00Z,1,5,1985,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:973,,,2018-02-04T05:40Z,,,
1228698992,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096035,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1976-08-05T01:00Z,5,8,1976,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228698963,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096162,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.836799999999997,4.313650000000000,3769.000000000000000,,,,,,1986-08-02T02:00Z,2,8,1986,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:40Z,,,
1228698927,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096116,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.979039999999998,3.106830000000000,3769.000000000000000,,,,,,1985-08-02T02:00Z,2,8,1985,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:223,,,2018-02-04T05:40Z,,,
